State,Year,Quarter,District,Count,Amount
jharkhand,2021,4,bokaro district,651,1017720.0
jharkhand,2021,3,ramgarh district,238,272231.0
jharkhand,2021,3,ranchi district,1484,1611727.0
jharkhand,2021,3,east singhbhum district,963,921561.0
jharkhand,2021,3,jamtara district,34,31389.0
jharkhand,2021,3,dumka district,86,132763.0
jharkhand,2021,3,koderma district,108,88713.0
jharkhand,2021,3,hazaribagh district,282,274354.0
jharkhand,2021,3,simdega district,34,43312.0
jharkhand,2021,3,garhwa district,145,125641.0
jharkhand,2021,3,saraikela kharsawan district,241,241991.0
jharkhand,2021,3,gumla district,62,75267.0
jharkhand,2021,3,chatra district,96,89477.0
jharkhand,2021,3,khunti district,89,131108.0
jharkhand,2021,3,dhanbad district,820,813608.0
jharkhand,2021,3,godda district,94,101288.0
jharkhand,2021,3,deoghar district,179,159871.0
jharkhand,2021,3,palamu district,606,672846.0
jharkhand,2021,3,latehar district,75,91517.0
jharkhand,2021,3,west singhbhum district,124,171002.0
jharkhand,2021,3,pakur district,32,47606.0
jharkhand,2021,3,lohardaga district,152,76185.0
jharkhand,2021,3,sahebganj district,58,67062.0
jharkhand,2021,3,giridih district,194,175791.0
jharkhand,2021,3,bokaro district,598,629738.0
jharkhand,2022,1,ramgarh district,299,447478.0
jharkhand,2022,1,ranchi district,2342,3350440.0
jharkhand,2022,1,east singhbhum district,1582,1994586.0
jharkhand,2022,1,jamtara district,89,139277.0
jharkhand,2022,1,dumka district,159,244881.0
jharkhand,2022,1,koderma district,93,183047.0
jharkhand,2022,1,hazaribagh district,322,588476.0
jharkhand,2022,1,simdega district,68,149968.0
jharkhand,2022,1,garhwa district,200,295904.0
jharkhand,2022,1,saraikela kharsawan district,389,538634.0
jharkhand,2022,1,gumla district,102,265852.0
jharkhand,2022,1,chatra district,81,132869.0
jharkhand,2022,1,khunti district,155,189976.0
jharkhand,2022,1,dhanbad district,1203,1741406.0
jharkhand,2022,1,godda district,129,218015.0
jharkhand,2022,1,deoghar district,204,295711.0
jharkhand,2022,1,palamu district,379,664690.0
jharkhand,2022,1,latehar district,109,142219.0
jharkhand,2022,1,west singhbhum district,181,342409.0
jharkhand,2022,1,pakur district,96,118084.0
jharkhand,2022,1,lohardaga district,80,116551.0
jharkhand,2022,1,sahebganj district,100,128839.0
jharkhand,2022,1,giridih district,202,298725.0
jharkhand,2022,1,bokaro district,809,1231429.0
jharkhand,2022,2,ramgarh district,328,524659.0
jharkhand,2022,2,ranchi district,2225,3046609.0
jharkhand,2022,2,east singhbhum district,1708,2091608.0
jharkhand,2022,2,jamtara district,45,70077.0
jharkhand,2022,2,dumka district,107,168017.0
jharkhand,2022,2,koderma district,124,198870.0
jharkhand,2022,2,hazaribagh district,320,467770.0
jharkhand,2022,2,simdega district,65,117705.0
jharkhand,2022,2,garhwa district,169,304089.0
jharkhand,2022,2,saraikela kharsawan district,385,503592.0
jharkhand,2022,2,gumla district,99,177888.0
jharkhand,2022,2,chatra district,118,187175.0
jharkhand,2022,2,khunti district,64,112073.0
jharkhand,2022,2,dhanbad district,1262,1847695.0
jharkhand,2022,2,godda district,170,272725.0
jharkhand,2022,2,deoghar district,244,332029.0
jharkhand,2022,2,palamu district,335,452609.0
jharkhand,2022,2,latehar district,76,103310.0
jharkhand,2022,2,west singhbhum district,182,336897.0
jharkhand,2022,2,pakur district,46,69193.0
jharkhand,2022,2,lohardaga district,81,93961.0
jharkhand,2022,2,sahebganj district,94,174922.0
jharkhand,2022,2,giridih district,287,459744.0
jharkhand,2022,2,bokaro district,943,1351623.0
jharkhand,2022,4,ramgarh district,508,731301.0
jharkhand,2022,4,ranchi district,3465,4954150.0
jharkhand,2022,4,east singhbhum district,2922,3742763.0
jharkhand,2022,4,jamtara district,118,140089.0
jharkhand,2022,4,dumka district,211,372982.0
jharkhand,2022,4,koderma district,162,208583.0
jharkhand,2022,4,hazaribagh district,489,820023.0
jharkhand,2022,4,simdega district,165,264772.0
jharkhand,2022,4,garhwa district,230,356175.0
jharkhand,2022,4,saraikela kharsawan district,821,1001690.0
jharkhand,2022,4,gumla district,149,270759.0
jharkhand,2022,4,chatra district,165,203127.0
jharkhand,2022,4,khunti district,160,277756.0
jharkhand,2022,4,dhanbad district,2647,3394523.0
jharkhand,2022,4,godda district,293,447690.0
jharkhand,2022,4,deoghar district,446,699994.0
jharkhand,2022,4,palamu district,836,1119095.0
jharkhand,2022,4,latehar district,184,178558.0
jharkhand,2022,4,west singhbhum district,391,536241.0
jharkhand,2022,4,pakur district,106,109855.0
jharkhand,2022,4,lohardaga district,270,267802.0
jharkhand,2022,4,sahebganj district,192,276457.0
jharkhand,2022,4,giridih district,411,577270.0
jharkhand,2022,4,bokaro district,1438,2196150.0
jharkhand,2022,3,ramgarh district,475,754788.0
jharkhand,2022,3,ranchi district,3281,4087473.0
jharkhand,2022,3,east singhbhum district,2570,2947659.0
jharkhand,2022,3,jamtara district,73,89050.0
jharkhand,2022,3,dumka district,181,297086.0
jharkhand,2022,3,koderma district,155,169952.0
jharkhand,2022,3,hazaribagh district,439,596772.0
jharkhand,2022,3,simdega district,97,187937.0
jharkhand,2022,3,garhwa district,220,270071.0
jharkhand,2022,3,saraikela kharsawan district,575,658243.0
jharkhand,2022,3,gumla district,120,158764.0
jharkhand,2022,3,chatra district,146,207000.0
jharkhand,2022,3,khunti district,124,239690.0
jharkhand,2022,3,dhanbad district,2278,2802748.0
jharkhand,2022,3,godda district,197,264261.0
jharkhand,2022,3,deoghar district,335,432550.0
jharkhand,2022,3,palamu district,492,613354.0
jharkhand,2022,3,latehar district,136,138017.0
jharkhand,2022,3,west singhbhum district,267,401967.0
jharkhand,2022,3,pakur district,104,154631.0
jharkhand,2022,3,lohardaga district,283,207259.0
jharkhand,2022,3,sahebganj district,119,185356.0
jharkhand,2022,3,giridih district,353,445260.0
jharkhand,2022,3,bokaro district,1368,1846969.0
jharkhand,2023,1,ramgarh district,457,860169.0
jharkhand,2023,1,ranchi district,3361,4959921.0
jharkhand,2023,1,east singhbhum district,3445,4138971.0
jharkhand,2023,1,jamtara district,123,205553.0
jharkhand,2023,1,dumka district,201,291230.0
jharkhand,2023,1,koderma district,135,282759.0
jharkhand,2023,1,hazaribagh district,412,895618.0
jharkhand,2023,1,simdega district,142,222682.0
jharkhand,2023,1,garhwa district,275,412989.0
jharkhand,2023,1,saraikela kharsawan district,959,1214912.0
jharkhand,2023,1,gumla district,197,360162.0
jharkhand,2023,1,chatra district,177,246712.0
jharkhand,2023,1,khunti district,158,286600.0
jharkhand,2023,1,dhanbad district,2024,3004847.0
jharkhand,2023,1,godda district,272,447004.0
jharkhand,2023,1,deoghar district,358,556745.0
jharkhand,2023,1,palamu district,862,1272161.0
jharkhand,2023,1,latehar district,166,312407.0
jharkhand,2023,1,west singhbhum district,343,546385.0
jharkhand,2023,1,pakur district,114,168629.0
jharkhand,2023,1,lohardaga district,91,143364.0
jharkhand,2023,1,sahebganj district,245,367373.0
jharkhand,2023,1,giridih district,317,557669.0
jharkhand,2023,1,bokaro district,1274,2068544.0
jharkhand,2023,2,ramgarh district,459,767058.0
jharkhand,2023,2,ranchi district,3303,5125799.0
jharkhand,2023,2,east singhbhum district,4220,4665989.0
jharkhand,2023,2,jamtara district,87,101585.0
jharkhand,2023,2,dumka district,203,281146.0
jharkhand,2023,2,koderma district,163,281781.0
jharkhand,2023,2,hazaribagh district,469,776237.0
jharkhand,2023,2,simdega district,96,164466.0
jharkhand,2023,2,garhwa district,282,399554.0
jharkhand,2023,2,saraikela kharsawan district,1094,1201420.0
jharkhand,2023,2,gumla district,165,297123.0
jharkhand,2023,2,chatra district,162,231928.0
jharkhand,2023,2,khunti district,120,232212.0
jharkhand,2023,2,dhanbad district,1934,2695083.0
jharkhand,2023,2,godda district,247,427627.0
jharkhand,2023,2,deoghar district,295,453455.0
jharkhand,2023,2,palamu district,545,767545.0
jharkhand,2023,2,latehar district,138,201100.0
jharkhand,2023,2,west singhbhum district,308,484218.0
jharkhand,2023,2,pakur district,85,125014.0
jharkhand,2023,2,lohardaga district,107,114950.0
jharkhand,2023,2,sahebganj district,167,265384.0
jharkhand,2023,2,giridih district,324,630943.0
jharkhand,2023,2,bokaro district,1689,2524598.0
jharkhand,2023,4,ramgarh district,601,1083013.0
jharkhand,2023,4,ranchi district,4651,7441219.0
jharkhand,2023,4,east singhbhum district,4283,5861735.0
jharkhand,2023,4,jamtara district,146,198706.0
jharkhand,2023,4,dumka district,281,463515.0
jharkhand,2023,4,koderma district,207,382924.0
jharkhand,2023,4,hazaribagh district,678,1310320.0
jharkhand,2023,4,simdega district,169,234638.0
jharkhand,2023,4,garhwa district,328,420409.0
jharkhand,2023,4,saraikela kharsawan district,1193,1592632.0
jharkhand,2023,4,gumla district,214,341196.0
jharkhand,2023,4,chatra district,267,400454.0
jharkhand,2023,4,khunti district,166,270289.0
jharkhand,2023,4,dhanbad district,3263,4735925.0
jharkhand,2023,4,godda district,360,501524.0
jharkhand,2023,4,deoghar district,685,1179198.0
jharkhand,2023,4,palamu district,736,925141.0
jharkhand,2023,4,latehar district,427,474700.0
jharkhand,2023,4,west singhbhum district,541,802644.0
jharkhand,2023,4,pakur district,162,181523.0
jharkhand,2023,4,lohardaga district,157,241107.0
jharkhand,2023,4,sahebganj district,265,402347.0
jharkhand,2023,4,giridih district,492,809699.0
jharkhand,2023,4,bokaro district,2126,3229786.0
jharkhand,2023,3,ramgarh district,628,948269.0
jharkhand,2023,3,ranchi district,4543,5962408.0
jharkhand,2023,3,east singhbhum district,4396,4714889.0
jharkhand,2023,3,jamtara district,83,118764.0
jharkhand,2023,3,dumka district,248,421914.0
jharkhand,2023,3,koderma district,191,220453.0
jharkhand,2023,3,hazaribagh district,567,819073.0
jharkhand,2023,3,simdega district,104,155725.0
jharkhand,2023,3,garhwa district,268,338897.0
jharkhand,2023,3,saraikela kharsawan district,1077,1291701.0
jharkhand,2023,3,gumla district,154,309392.0
jharkhand,2023,3,chatra district,228,308058.0
jharkhand,2023,3,khunti district,144,253328.0
jharkhand,2023,3,dhanbad district,2437,3232731.0
jharkhand,2023,3,godda district,323,481530.0
jharkhand,2023,3,deoghar district,394,639073.0
jharkhand,2023,3,palamu district,535,695377.0
jharkhand,2023,3,latehar district,154,142128.0
jharkhand,2023,3,west singhbhum district,369,546821.0
jharkhand,2023,3,pakur district,130,195084.0
jharkhand,2023,3,lohardaga district,88,100761.0
jharkhand,2023,3,sahebganj district,172,178708.0
jharkhand,2023,3,giridih district,385,527131.0
jharkhand,2023,3,bokaro district,1860,2563487.0
meghalaya,2020,2,north garo hills district,1,231.0
meghalaya,2020,2,south west khasi hills district,1,226.0
meghalaya,2020,2,west garo hills district,1,231.0
meghalaya,2020,2,east jaintia hills district,8,1719.0
meghalaya,2020,2,east khasi hills district,18,3753.0
meghalaya,2020,2,ribhoi district,8,1822.0
meghalaya,2020,2,west khasi hills district,4,847.0
meghalaya,2020,4,north garo hills district,1,33.0
meghalaya,2020,4,west garo hills district,14,11704.0
meghalaya,2020,4,south garo hills district,1,32.0
meghalaya,2020,4,east jaintia hills district,6,4482.0
meghalaya,2020,4,south west garo hills district,5,9094.0
meghalaya,2020,4,east khasi hills district,53,37940.0
meghalaya,2020,4,east garo hills district,2,1818.0
meghalaya,2020,4,ribhoi district,8,5569.0
meghalaya,2020,4,west jaintia hills district,1,32.0
meghalaya,2020,4,west khasi hills district,1,325.0
meghalaya,2020,3,north garo hills district,1,166.0
meghalaya,2020,3,west garo hills district,14,3643.0
meghalaya,2020,3,east jaintia hills district,24,9099.0
meghalaya,2020,3,east khasi hills district,52,14174.0
meghalaya,2020,3,east garo hills district,5,2245.0
meghalaya,2020,3,ribhoi district,8,2240.0
meghalaya,2020,3,west jaintia hills district,7,1500.0
meghalaya,2020,3,west khasi hills district,1,548.0
meghalaya,2021,1,north garo hills district,3,4098.0
meghalaya,2021,1,south west khasi hills district,1,1223.0
meghalaya,2021,1,west garo hills district,24,28027.0
meghalaya,2021,1,south garo hills district,2,2697.0
meghalaya,2021,1,east jaintia hills district,11,1499.0
meghalaya,2021,1,south west garo hills district,3,7495.0
meghalaya,2021,1,east khasi hills district,39,56235.0
meghalaya,2021,1,east garo hills district,3,5336.0
meghalaya,2021,1,ribhoi district,13,11849.0
meghalaya,2021,1,west jaintia hills district,3,2809.0
meghalaya,2021,1,west khasi hills district,5,7508.0
meghalaya,2021,2,north garo hills district,3,1533.0
meghalaya,2021,2,south west khasi hills district,1,3445.0
meghalaya,2021,2,west garo hills district,33,26373.0
meghalaya,2021,2,south garo hills district,4,5328.0
meghalaya,2021,2,east jaintia hills district,10,4393.0
meghalaya,2021,2,south west garo hills district,1,3495.0
meghalaya,2021,2,east khasi hills district,67,76168.0
meghalaya,2021,2,east garo hills district,2,7961.0
meghalaya,2021,2,ribhoi district,11,8597.0
meghalaya,2021,2,west jaintia hills district,6,10465.0
meghalaya,2021,2,west khasi hills district,1,676.0
meghalaya,2021,4,north garo hills district,4,11746.0
meghalaya,2021,4,west garo hills district,34,57545.0
meghalaya,2021,4,south garo hills district,2,1560.0
meghalaya,2021,4,east jaintia hills district,14,22910.0
meghalaya,2021,4,south west garo hills district,3,2258.0
meghalaya,2021,4,east khasi hills district,132,226912.0
meghalaya,2021,4,east garo hills district,17,23121.0
meghalaya,2021,4,ribhoi district,44,89673.0
meghalaya,2021,4,west jaintia hills district,5,4459.0
meghalaya,2021,4,west khasi hills district,8,11428.0
meghalaya,2021,3,north garo hills district,1,3541.0
meghalaya,2021,3,south west khasi hills district,1,48.0
meghalaya,2021,3,west garo hills district,30,34620.0
meghalaya,2021,3,south garo hills district,1,5505.0
meghalaya,2021,3,east jaintia hills district,15,15522.0
meghalaya,2021,3,south west garo hills district,5,1646.0
meghalaya,2021,3,east khasi hills district,52,83975.0
meghalaya,2021,3,east garo hills district,7,19560.0
meghalaya,2021,3,ribhoi district,24,48286.0
meghalaya,2021,3,west jaintia hills district,3,1851.0
meghalaya,2022,1,north garo hills district,8,25357.0
meghalaya,2022,1,south west khasi hills district,2,16943.0
meghalaya,2022,1,west garo hills district,77,173099.0
meghalaya,2022,1,south garo hills district,3,2411.0
meghalaya,2022,1,east jaintia hills district,17,24138.0
meghalaya,2022,1,south west garo hills district,6,8854.0
meghalaya,2022,1,east khasi hills district,133,309643.0
meghalaya,2022,1,east garo hills district,16,39737.0
meghalaya,2022,1,ribhoi district,59,103790.0
meghalaya,2022,1,west jaintia hills district,9,16740.0
meghalaya,2022,1,west khasi hills district,7,8499.0
meghalaya,2022,2,north garo hills district,11,16292.0
meghalaya,2022,2,west garo hills district,68,181815.0
meghalaya,2022,2,south garo hills district,8,25969.0
meghalaya,2022,2,east jaintia hills district,16,56384.0
meghalaya,2022,2,south west garo hills district,2,1461.0
meghalaya,2022,2,east khasi hills district,190,337842.0
meghalaya,2022,2,east garo hills district,16,43473.0
meghalaya,2022,2,ribhoi district,54,94630.0
meghalaya,2022,2,west jaintia hills district,7,9236.0
meghalaya,2022,2,west khasi hills district,7,21992.0
meghalaya,2022,4,north garo hills district,16,34009.0
meghalaya,2022,4,south west khasi hills district,1,56.0
meghalaya,2022,4,west garo hills district,137,307812.0
meghalaya,2022,4,south garo hills district,21,40872.0
meghalaya,2022,4,east jaintia hills district,26,16575.0
meghalaya,2022,4,south west garo hills district,6,14977.0
meghalaya,2022,4,east khasi hills district,293,521881.0
meghalaya,2022,4,east garo hills district,24,91125.0
meghalaya,2022,4,ribhoi district,91,143065.0
meghalaya,2022,4,west jaintia hills district,8,7150.0
meghalaya,2022,4,west khasi hills district,4,12007.0
meghalaya,2022,3,north garo hills district,12,33084.0
meghalaya,2022,3,south west khasi hills district,4,2956.0
meghalaya,2022,3,west garo hills district,177,337886.0
meghalaya,2022,3,south garo hills district,19,40323.0
meghalaya,2022,3,east jaintia hills district,12,16091.0
meghalaya,2022,3,south west garo hills district,13,20819.0
meghalaya,2022,3,east khasi hills district,267,427341.0
meghalaya,2022,3,east garo hills district,18,51275.0
meghalaya,2022,3,ribhoi district,67,93271.0
meghalaya,2022,3,west jaintia hills district,7,11586.0
meghalaya,2022,3,west khasi hills district,4,4859.0
meghalaya,2023,1,north garo hills district,18,57265.0
meghalaya,2023,1,south west khasi hills district,3,16268.0
meghalaya,2023,1,west garo hills district,136,314828.0
meghalaya,2023,1,south garo hills district,22,54413.0
meghalaya,2023,1,east jaintia hills district,22,41432.0
meghalaya,2023,1,south west garo hills district,14,32207.0
